hour,day_of_week,weather_score,event_impact,historical_avg,traffic_level,zone,is_weekend,is_ramadan,timestamp
20,0,1.0,0.0,0.704,0.845,Centre_Ville,False,False,2025-04-14 20:33:59.207866
20,0,1.0,0.0,0.561,0.636,Maarif,False,False,2025-04-14 20:33:59.207866
20,0,1.0,0.0,0.365,0.495,Anfa,False,False,2025-04-14 20:33:59.207866
20,0,1.0,0.0,0.714,0.952,Sidi_Bernoussi,False,False,2025-04-14 20:33:59.207866
20,0,1.0,0.0,0.283,0.371,Hay_Hassani,False,False,2025-04-14 20:33:59.207866
20,0,1.0,0.0,0.901,1.0,Ain_Sebaa,False,False,2025-04-14 20:33:59.207866
21,0,0.7,0.0,0.692,0.453,Centre_Ville,False,False,2025-04-14 21:33:59.207866
21,0,0.7,0.0,0.54,0.434,Maarif,False,False,2025-04-14 21:33:59.207866
21,0,1.0,0.0,0.369,0.432,Anfa,False,False,2025-04-14 21:33:59.207866
21,0,1.0,0.0,0.68,0.754,Sidi_Bernoussi,False,False,2025-04-14 21:33:59.207866
21,0,1.0,0.0,0.259,0.347,Hay_Hassani,False,False,2025-04-14 21:33:59.207866
21,0,1.0,0.0,0.881,0.922,Ain_Sebaa,False,False,2025-04-14 21:33:59.207866
22,0,1.0,0.0,0.68,0.758,Centre_Ville,False,False,2025-04-14 22:33:59.207866
22,0,0.7,0.0,0.554,0.473,Maarif,False,False,2025-04-14 22:33:59.207866
22,0,1.0,0.0,0.344,0.423,Anfa,False,False,2025-04-14 22:33:59.207866
22,0,1.0,0.0,0.706,0.81,Sidi_Bernoussi,False,False,2025-04-14 22:33:59.207866
22,0,0.7,0.0,0.265,0.202,Hay_Hassani,False,False,2025-04-14 22:33:59.207866
22,0,1.0,0.0,0.914,0.975,Ain_Sebaa,False,False,2025-04-14 22:33:59.207866
23,0,1.0,0.0,0.709,0.129,Centre_Ville,False,False,2025-04-14 23:33:59.207866
23,0,0.7,0.0,0.542,0.086,Maarif,False,False,2025-04-14 23:33:59.207866
23,0,1.0,0.0,0.358,0.081,Anfa,False,False,2025-04-14 23:33:59.207866
23,0,1.0,0.0,0.692,0.207,Sidi_Bernoussi,False,False,2025-04-14 23:33:59.207866
23,0,1.0,0.6,0.285,0.647,Hay_Hassani,False,False,2025-04-14 23:33:59.207866
23,0,1.0,0.0,0.861,0.208,Ain_Sebaa,False,False,2025-04-14 23:33:59.207866
0,1,0.7,0.0,0.686,0.09,Centre_Ville,False,False,2025-04-15 00:33:59.207866
0,1,1.0,0.0,0.56,0.062,Maarif,False,False,2025-04-15 00:33:59.207866
0,1,0.7,0.0,0.341,0.025,Anfa,False,False,2025-04-15 00:33:59.207866
0,1,1.0,0.0,0.674,0.077,Sidi_Bernoussi,False,False,2025-04-15 00:33:59.207866
0,1,1.0,0.0,0.333,0.031,Hay_Hassani,False,False,2025-04-15 00:33:59.207866
0,1,1.0,0.0,0.884,0.195,Ain_Sebaa,False,False,2025-04-15 00:33:59.207866
1,1,0.7,0.0,0.72,0.058,Centre_Ville,False,False,2025-04-15 01:33:59.207866
1,1,1.0,0.0,0.549,0.0,Maarif,False,False,2025-04-15 01:33:59.207866
1,1,1.0,0.0,0.352,0.059,Anfa,False,False,2025-04-15 01:33:59.207866
1,1,1.0,0.0,0.697,0.06,Sidi_Bernoussi,False,False,2025-04-15 01:33:59.207866
1,1,1.0,0.3,0.326,0.421,Hay_Hassani,False,False,2025-04-15 01:33:59.207866
1,1,1.0,0.0,0.906,0.178,Ain_Sebaa,False,False,2025-04-15 01:33:59.207866
2,1,1.0,0.0,0.674,0.09,Centre_Ville,False,False,2025-04-15 02:33:59.207866
2,1,1.0,0.0,0.555,0.177,Maarif,False,False,2025-04-15 02:33:59.207866
2,1,1.0,0.0,0.399,0.082,Anfa,False,False,2025-04-15 02:33:59.207866
2,1,0.7,0.0,0.68,0.013,Sidi_Bernoussi,False,False,2025-04-15 02:33:59.207866
2,1,0.7,0.0,0.309,0.052,Hay_Hassani,False,False,2025-04-15 02:33:59.207866
2,1,1.0,0.0,0.892,0.103,Ain_Sebaa,False,False,2025-04-15 02:33:59.207866
3,1,0.7,0.0,0.67,0.059,Centre_Ville,False,False,2025-04-15 03:33:59.207866
3,1,1.0,0.0,0.529,0.143,Maarif,False,False,2025-04-15 03:33:59.207866
3,1,1.0,0.0,0.361,0.047,Anfa,False,False,2025-04-15 03:33:59.207866
3,1,1.0,0.0,0.699,0.109,Sidi_Bernoussi,False,False,2025-04-15 03:33:59.207866
3,1,1.0,0.0,0.262,0.067,Hay_Hassani,False,False,2025-04-15 03:33:59.207866
3,1,1.0,0.0,0.906,0.167,Ain_Sebaa,False,False,2025-04-15 03:33:59.207866
4,1,1.0,0.0,0.741,0.137,Centre_Ville,False,False,2025-04-15 04:33:59.207866
4,1,0.7,0.0,0.517,0.0,Maarif,False,False,2025-04-15 04:33:59.207866
4,1,0.7,0.0,0.347,0.143,Anfa,False,False,2025-04-15 04:33:59.207866
4,1,1.0,0.0,0.683,0.237,Sidi_Bernoussi,False,False,2025-04-15 04:33:59.207866
4,1,1.0,0.0,0.29,0.011,Hay_Hassani,False,False,2025-04-15 04:33:59.207866
4,1,0.7,0.0,0.9,0.076,Ain_Sebaa,False,False,2025-04-15 04:33:59.207866
5,1,1.0,0.0,0.704,0.136,Centre_Ville,False,False,2025-04-15 05:33:59.207866
5,1,1.0,0.0,0.554,0.109,Maarif,False,False,2025-04-15 05:33:59.207866
5,1,1.0,0.0,0.339,0.071,Anfa,False,False,2025-04-15 05:33:59.207866
5,1,0.7,0.0,0.734,0.053,Sidi_Bernoussi,False,False,2025-04-15 05:33:59.207866
5,1,1.0,0.0,0.28,0.031,Hay_Hassani,False,False,2025-04-15 05:33:59.207866
5,1,0.7,0.0,0.91,0.146,Ain_Sebaa,False,False,2025-04-15 05:33:59.207866
6,1,1.0,0.0,0.672,0.872,Centre_Ville,False,False,2025-04-15 06:33:59.207866
6,1,0.7,0.0,0.505,0.494,Maarif,False,False,2025-04-15 06:33:59.207866
6,1,1.0,0.0,0.35,0.453,Anfa,False,False,2025-04-15 06:33:59.207866
6,1,0.7,0.0,0.715,0.558,Sidi_Bernoussi,False,False,2025-04-15 06:33:59.207866
6,1,1.0,0.0,0.284,0.316,Hay_Hassani,False,False,2025-04-15 06:33:59.207866
6,1,0.7,0.0,0.898,0.808,Ain_Sebaa,False,False,2025-04-15 06:33:59.207866
7,1,0.7,0.3,0.699,1.0,Centre_Ville,False,False,2025-04-15 07:33:59.207866
7,1,1.0,0.0,0.546,0.853,Maarif,False,False,2025-04-15 07:33:59.207866
7,1,1.0,0.0,0.376,0.692,Anfa,False,False,2025-04-15 07:33:59.207866
7,1,1.0,0.0,0.685,1.0,Sidi_Bernoussi,False,False,2025-04-15 07:33:59.207866
7,1,1.0,0.0,0.286,0.472,Hay_Hassani,False,False,2025-04-15 07:33:59.207866
7,1,1.0,0.0,0.903,1.0,Ain_Sebaa,False,False,2025-04-15 07:33:59.207866
8,1,0.7,0.0,0.706,0.984,Centre_Ville,False,False,2025-04-15 08:33:59.207866
8,1,1.0,0.3,0.549,1.0,Maarif,False,False,2025-04-15 08:33:59.207866
8,1,1.0,0.0,0.364,0.73,Anfa,False,False,2025-04-15 08:33:59.207866
8,1,1.0,0.0,0.692,1.0,Sidi_Bernoussi,False,False,2025-04-15 08:33:59.207866
8,1,1.0,0.0,0.287,0.592,Hay_Hassani,False,False,2025-04-15 08:33:59.207866
8,1,1.0,0.0,0.869,1.0,Ain_Sebaa,False,False,2025-04-15 08:33:59.207866
9,1,0.7,0.0,0.706,0.84,Centre_Ville,False,False,2025-04-15 09:33:59.207866
9,1,0.7,0.0,0.54,0.615,Maarif,False,False,2025-04-15 09:33:59.207866
9,1,0.7,0.0,0.355,0.374,Anfa,False,False,2025-04-15 09:33:59.207866
9,1,1.0,0.0,0.682,1.0,Sidi_Bernoussi,False,False,2025-04-15 09:33:59.207866
9,1,0.7,0.0,0.311,0.294,Hay_Hassani,False,False,2025-04-15 09:33:59.207866
9,1,1.0,0.0,0.863,1.0,Ain_Sebaa,False,False,2025-04-15 09:33:59.207866
10,1,0.7,0.0,0.71,0.719,Centre_Ville,False,False,2025-04-15 10:33:59.207866
10,1,1.0,0.0,0.557,0.625,Maarif,False,False,2025-04-15 10:33:59.207866
10,1,1.0,0.0,0.349,0.414,Anfa,False,False,2025-04-15 10:33:59.207866
10,1,1.0,0.6,0.688,1.0,Sidi_Bernoussi,False,False,2025-04-15 10:33:59.207866
10,1,1.0,0.0,0.29,0.291,Hay_Hassani,False,False,2025-04-15 10:33:59.207866
10,1,1.0,0.0,0.883,1.0,Ain_Sebaa,False,False,2025-04-15 10:33:59.207866
11,1,1.0,0.0,0.679,0.898,Centre_Ville,False,False,2025-04-15 11:33:59.207866
11,1,1.0,0.0,0.564,0.686,Maarif,False,False,2025-04-15 11:33:59.207866
11,1,1.0,0.0,0.367,0.433,Anfa,False,False,2025-04-15 11:33:59.207866
11,1,1.0,0.0,0.683,0.846,Sidi_Bernoussi,False,False,2025-04-15 11:33:59.207866
11,1,1.0,0.0,0.304,0.337,Hay_Hassani,False,False,2025-04-15 11:33:59.207866
11,1,1.0,0.0,0.859,1.0,Ain_Sebaa,False,False,2025-04-15 11:33:59.207866
12,1,1.0,0.0,0.646,0.966,Centre_Ville,False,False,2025-04-15 12:33:59.207866
12,1,1.0,0.0,0.559,0.727,Maarif,False,False,2025-04-15 12:33:59.207866
12,1,0.7,0.0,0.334,0.4,Anfa,False,False,2025-04-15 12:33:59.207866
12,1,0.7,0.0,0.714,0.652,Sidi_Bernoussi,False,False,2025-04-15 12:33:59.207866
12,1,0.7,0.0,0.301,0.341,Hay_Hassani,False,False,2025-04-15 12:33:59.207866
12,1,0.7,0.0,0.872,0.754,Ain_Sebaa,False,False,2025-04-15 12:33:59.207866
13,1,1.0,0.0,0.692,1.0,Centre_Ville,False,False,2025-04-15 13:33:59.207866
13,1,0.7,0.0,0.601,0.496,Maarif,False,False,2025-04-15 13:33:59.207866
13,1,0.7,0.0,0.32,0.344,Anfa,False,False,2025-04-15 13:33:59.207866
13,1,0.7,0.0,0.695,0.73,Sidi_Bernoussi,False,False,2025-04-15 13:33:59.207866
13,1,0.7,0.0,0.305,0.287,Hay_Hassani,False,False,2025-04-15 13:33:59.207866
13,1,0.7,0.0,0.9,0.917,Ain_Sebaa,False,False,2025-04-15 13:33:59.207866
14,1,1.0,0.0,0.678,0.92,Centre_Ville,False,False,2025-04-15 14:33:59.207866
14,1,0.7,0.0,0.542,0.546,Maarif,False,False,2025-04-15 14:33:59.207866
14,1,1.0,0.0,0.351,0.569,Anfa,False,False,2025-04-15 14:33:59.207866
14,1,1.0,0.0,0.664,1.0,Sidi_Bernoussi,False,False,2025-04-15 14:33:59.207866
14,1,1.0,0.0,0.282,0.455,Hay_Hassani,False,False,2025-04-15 14:33:59.207866
14,1,0.7,0.0,0.868,0.912,Ain_Sebaa,False,False,2025-04-15 14:33:59.207866
15,1,1.0,0.0,0.671,0.858,Centre_Ville,False,False,2025-04-15 15:33:59.207866
15,1,0.7,0.0,0.544,0.452,Maarif,False,False,2025-04-15 15:33:59.207866
15,1,0.7,0.0,0.369,0.279,Anfa,False,False,2025-04-15 15:33:59.207866
15,1,1.0,0.0,0.671,0.857,Sidi_Bernoussi,False,False,2025-04-15 15:33:59.207866
15,1,1.0,0.0,0.317,0.316,Hay_Hassani,False,False,2025-04-15 15:33:59.207866
15,1,1.0,0.0,0.858,1.0,Ain_Sebaa,False,False,2025-04-15 15:33:59.207866
16,1,0.7,0.0,0.707,0.702,Centre_Ville,False,False,2025-04-15 16:33:59.207866
16,1,1.0,0.0,0.563,0.743,Maarif,False,False,2025-04-15 16:33:59.207866
16,1,0.7,0.0,0.346,0.284,Anfa,False,False,2025-04-15 16:33:59.207866
16,1,1.0,0.0,0.706,0.958,Sidi_Bernoussi,False,False,2025-04-15 16:33:59.207866
16,1,1.0,0.0,0.304,0.361,Hay_Hassani,False,False,2025-04-15 16:33:59.207866
16,1,1.0,0.0,0.872,1.0,Ain_Sebaa,False,False,2025-04-15 16:33:59.207866
17,1,1.0,0.0,0.68,1.0,Centre_Ville,False,False,2025-04-15 17:33:59.207866
17,1,1.0,0.0,0.503,0.966,Maarif,False,False,2025-04-15 17:33:59.207866
17,1,1.0,0.0,0.35,0.659,Anfa,False,False,2025-04-15 17:33:59.207866
17,1,0.7,0.0,0.744,0.907,Sidi_Bernoussi,False,False,2025-04-15 17:33:59.207866
17,1,1.0,0.0,0.303,0.5,Hay_Hassani,False,False,2025-04-15 17:33:59.207866
17,1,1.0,0.0,0.883,1.0,Ain_Sebaa,False,False,2025-04-15 17:33:59.207866
18,1,0.7,0.0,0.672,1.0,Centre_Ville,False,False,2025-04-15 18:33:59.207866
18,1,1.0,0.0,0.551,1.0,Maarif,False,False,2025-04-15 18:33:59.207866
18,1,0.7,0.0,0.3,0.49,Anfa,False,False,2025-04-15 18:33:59.207866
18,1,0.7,0.0,0.673,1.0,Sidi_Bernoussi,False,False,2025-04-15 18:33:59.207866
18,1,1.0,0.0,0.287,0.692,Hay_Hassani,False,False,2025-04-15 18:33:59.207866
18,1,0.7,0.3,0.879,1.0,Ain_Sebaa,False,False,2025-04-15 18:33:59.207866
19,1,1.0,0.0,0.702,1.0,Centre_Ville,False,False,2025-04-15 19:33:59.207866
19,1,1.0,0.0,0.526,0.956,Maarif,False,False,2025-04-15 19:33:59.207866
19,1,1.0,0.0,0.383,0.704,Anfa,False,False,2025-04-15 19:33:59.207866
19,1,1.0,0.0,0.734,1.0,Sidi_Bernoussi,False,False,2025-04-15 19:33:59.207866
19,1,1.0,0.0,0.282,0.416,Hay_Hassani,False,False,2025-04-15 19:33:59.207866
19,1,0.7,0.0,0.849,0.998,Ain_Sebaa,False,False,2025-04-15 19:33:59.207866
20,1,0.7,0.0,0.72,0.692,Centre_Ville,False,False,2025-04-15 20:33:59.207866
20,1,1.0,0.0,0.535,0.666,Maarif,False,False,2025-04-15 20:33:59.207866
20,1,1.0,0.0,0.355,0.359,Anfa,False,False,2025-04-15 20:33:59.207866
20,1,1.0,0.0,0.712,0.847,Sidi_Bernoussi,False,False,2025-04-15 20:33:59.207866
20,1,1.0,0.0,0.288,0.33,Hay_Hassani,False,False,2025-04-15 20:33:59.207866
20,1,1.0,0.0,0.886,1.0,Ain_Sebaa,False,False,2025-04-15 20:33:59.207866
21,1,0.7,0.0,0.736,0.551,Centre_Ville,False,False,2025-04-15 21:33:59.207866
21,1,1.0,0.0,0.539,0.555,Maarif,False,False,2025-04-15 21:33:59.207866
21,1,1.0,0.0,0.37,0.481,Anfa,False,False,2025-04-15 21:33:59.207866
21,1,1.0,0.0,0.688,0.753,Sidi_Bernoussi,False,False,2025-04-15 21:33:59.207866
21,1,1.0,0.0,0.276,0.296,Hay_Hassani,False,False,2025-04-15 21:33:59.207866
21,1,1.0,0.0,0.894,0.948,Ain_Sebaa,False,False,2025-04-15 21:33:59.207866
22,1,1.0,0.0,0.698,0.761,Centre_Ville,False,False,2025-04-15 22:33:59.207866
22,1,1.0,0.0,0.558,0.562,Maarif,False,False,2025-04-15 22:33:59.207866
22,1,0.7,0.0,0.338,0.3,Anfa,False,False,2025-04-15 22:33:59.207866
22,1,1.0,0.0,0.695,0.78,Sidi_Bernoussi,False,False,2025-04-15 22:33:59.207866
22,1,0.7,0.0,0.272,0.233,Hay_Hassani,False,False,2025-04-15 22:33:59.207866
22,1,1.0,0.0,0.894,1.0,Ain_Sebaa,False,False,2025-04-15 22:33:59.207866
23,1,1.0,0.0,0.684,0.098,Centre_Ville,False,False,2025-04-15 23:33:59.207866
23,1,1.0,0.0,0.528,0.032,Maarif,False,False,2025-04-15 23:33:59.207866
23,1,1.0,0.0,0.368,0.108,Anfa,False,False,2025-04-15 23:33:59.207866
23,1,1.0,0.4,0.707,0.524,Sidi_Bernoussi,False,False,2025-04-15 23:33:59.207866
23,1,0.7,0.0,0.264,0.048,Hay_Hassani,False,False,2025-04-15 23:33:59.207866
23,1,0.7,0.0,0.868,0.059,Ain_Sebaa,False,False,2025-04-15 23:33:59.207866
0,2,1.0,0.0,0.687,0.035,Centre_Ville,False,False,2025-04-16 00:33:59.207866
0,2,1.0,0.0,0.539,0.153,Maarif,False,False,2025-04-16 00:33:59.207866
0,2,1.0,0.0,0.35,0.066,Anfa,False,False,2025-04-16 00:33:59.207866
0,2,1.0,0.0,0.694,0.148,Sidi_Bernoussi,False,False,2025-04-16 00:33:59.207866
0,2,1.0,0.0,0.266,0.0,Hay_Hassani,False,False,2025-04-16 00:33:59.207866
0,2,1.0,0.0,0.927,0.147,Ain_Sebaa,False,False,2025-04-16 00:33:59.207866
1,2,1.0,0.0,0.687,0.14,Centre_Ville,False,False,2025-04-16 01:33:59.207866
1,2,1.0,0.0,0.55,0.044,Maarif,False,False,2025-04-16 01:33:59.207866
1,2,1.0,0.3,0.38,0.405,Anfa,False,False,2025-04-16 01:33:59.207866
1,2,0.7,0.0,0.707,0.052,Sidi_Bernoussi,False,False,2025-04-16 01:33:59.207866
1,2,0.7,0.0,0.313,0.047,Hay_Hassani,False,False,2025-04-16 01:33:59.207866
1,2,1.0,0.0,0.886,0.182,Ain_Sebaa,False,False,2025-04-16 01:33:59.207866
2,2,1.0,0.0,0.698,0.052,Centre_Ville,False,False,2025-04-16 02:33:59.207866
2,2,0.7,0.0,0.568,0.061,Maarif,False,False,2025-04-16 02:33:59.207866
2,2,1.0,0.0,0.345,0.083,Anfa,False,False,2025-04-16 02:33:59.207866
2,2,1.0,0.0,0.7,0.135,Sidi_Bernoussi,False,False,2025-04-16 02:33:59.207866
2,2,1.0,0.0,0.293,0.017,Hay_Hassani,False,False,2025-04-16 02:33:59.207866
2,2,1.0,0.0,0.9,0.176,Ain_Sebaa,False,False,2025-04-16 02:33:59.207866
3,2,1.0,0.0,0.707,0.231,Centre_Ville,False,False,2025-04-16 03:33:59.207866
3,2,1.0,0.0,0.525,0.071,Maarif,False,False,2025-04-16 03:33:59.207866
3,2,1.0,0.0,0.372,0.016,Anfa,False,False,2025-04-16 03:33:59.207866
3,2,1.0,0.0,0.69,0.179,Sidi_Bernoussi,False,False,2025-04-16 03:33:59.207866
3,2,0.7,0.0,0.303,0.014,Hay_Hassani,False,False,2025-04-16 03:33:59.207866
3,2,1.0,0.0,0.867,0.198,Ain_Sebaa,False,False,2025-04-16 03:33:59.207866
4,2,0.7,0.3,0.695,0.385,Centre_Ville,False,False,2025-04-16 04:33:59.207866
4,2,1.0,0.0,0.538,0.141,Maarif,False,False,2025-04-16 04:33:59.207866
4,2,0.7,0.0,0.315,0.086,Anfa,False,False,2025-04-16 04:33:59.207866
4,2,0.7,0.0,0.681,0.034,Sidi_Bernoussi,False,False,2025-04-16 04:33:59.207866
4,2,0.7,0.3,0.267,0.402,Hay_Hassani,False,False,2025-04-16 04:33:59.207866
4,2,0.7,0.0,0.881,0.12,Ain_Sebaa,False,False,2025-04-16 04:33:59.207866
5,2,1.0,0.0,0.69,0.192,Centre_Ville,False,False,2025-04-16 05:33:59.207866
5,2,1.0,0.0,0.525,0.092,Maarif,False,False,2025-04-16 05:33:59.207866
5,2,0.7,0.0,0.354,0.015,Anfa,False,False,2025-04-16 05:33:59.207866
5,2,1.0,0.3,0.712,0.409,Sidi_Bernoussi,False,False,2025-04-16 05:33:59.207866
5,2,1.0,0.0,0.3,0.062,Hay_Hassani,False,False,2025-04-16 05:33:59.207866
5,2,0.7,0.0,0.89,0.041,Ain_Sebaa,False,False,2025-04-16 05:33:59.207866
6,2,1.0,0.0,0.675,0.873,Centre_Ville,False,False,2025-04-16 06:33:59.207866
6,2,0.7,0.0,0.574,0.411,Maarif,False,False,2025-04-16 06:33:59.207866
6,2,1.0,0.0,0.371,0.414,Anfa,False,False,2025-04-16 06:33:59.207866
6,2,1.0,0.0,0.652,0.803,Sidi_Bernoussi,False,False,2025-04-16 06:33:59.207866
6,2,1.0,0.0,0.324,0.387,Hay_Hassani,False,False,2025-04-16 06:33:59.207866
6,2,1.0,0.0,0.886,1.0,Ain_Sebaa,False,False,2025-04-16 06:33:59.207866
7,2,1.0,0.0,0.709,1.0,Centre_Ville,False,False,2025-04-16 07:33:59.207866
7,2,1.0,0.0,0.563,0.912,Maarif,False,False,2025-04-16 07:33:59.207866
7,2,1.0,0.0,0.368,0.583,Anfa,False,False,2025-04-16 07:33:59.207866
7,2,1.0,0.0,0.681,1.0,Sidi_Bernoussi,False,False,2025-04-16 07:33:59.207866
7,2,1.0,0.0,0.253,0.517,Hay_Hassani,False,False,2025-04-16 07:33:59.207866
7,2,0.7,0.0,0.899,1.0,Ain_Sebaa,False,False,2025-04-16 07:33:59.207866
8,2,1.0,0.0,0.673,1.0,Centre_Ville,False,False,2025-04-16 08:33:59.207866
8,2,1.0,0.0,0.533,1.0,Maarif,False,False,2025-04-16 08:33:59.207866
8,2,1.0,0.0,0.376,0.763,Anfa,False,False,2025-04-16 08:33:59.207866
8,2,1.0,0.0,0.694,1.0,Sidi_Bernoussi,False,False,2025-04-16 08:33:59.207866
8,2,1.0,0.0,0.255,0.573,Hay_Hassani,False,False,2025-04-16 08:33:59.207866
8,2,1.0,0.0,0.912,1.0,Ain_Sebaa,False,False,2025-04-16 08:33:59.207866
9,2,1.0,0.3,0.69,1.0,Centre_Ville,False,False,2025-04-16 09:33:59.207866
9,2,0.7,0.0,0.548,0.628,Maarif,False,False,2025-04-16 09:33:59.207866
9,2,1.0,0.0,0.387,0.594,Anfa,False,False,2025-04-16 09:33:59.207866
9,2,1.0,0.0,0.7,1.0,Sidi_Bernoussi,False,False,2025-04-16 09:33:59.207866
9,2,1.0,0.0,0.283,0.54,Hay_Hassani,False,False,2025-04-16 09:33:59.207866
9,2,1.0,0.0,0.894,1.0,Ain_Sebaa,False,False,2025-04-16 09:33:59.207866
10,2,1.0,0.0,0.691,0.864,Centre_Ville,False,False,2025-04-16 10:33:59.207866
10,2,0.7,0.0,0.561,0.498,Maarif,False,False,2025-04-16 10:33:59.207866
10,2,1.0,0.0,0.38,0.427,Anfa,False,False,2025-04-16 10:33:59.207866
10,2,1.0,0.0,0.718,0.927,Sidi_Bernoussi,False,False,2025-04-16 10:33:59.207866
10,2,1.0,0.0,0.268,0.387,Hay_Hassani,False,False,2025-04-16 10:33:59.207866
10,2,0.7,0.0,0.875,0.769,Ain_Sebaa,False,False,2025-04-16 10:33:59.207866
11,2,0.7,0.0,0.741,0.572,Centre_Ville,False,False,2025-04-16 11:33:59.207866
11,2,1.0,0.0,0.581,0.737,Maarif,False,False,2025-04-16 11:33:59.207866
11,2,1.0,0.0,0.355,0.414,Anfa,False,False,2025-04-16 11:33:59.207866
11,2,0.7,0.0,0.703,0.623,Sidi_Bernoussi,False,False,2025-04-16 11:33:59.207866
11,2,1.0,0.0,0.265,0.346,Hay_Hassani,False,False,2025-04-16 11:33:59.207866
11,2,0.7,0.0,0.856,0.726,Ain_Sebaa,False,False,2025-04-16 11:33:59.207866
12,2,0.7,0.0,0.71,0.719,Centre_Ville,False,False,2025-04-16 12:33:59.207866
12,2,0.7,0.0,0.558,0.542,Maarif,False,False,2025-04-16 12:33:59.207866
12,2,1.0,0.0,0.383,0.523,Anfa,False,False,2025-04-16 12:33:59.207866
12,2,1.0,0.0,0.693,0.923,Sidi_Bernoussi,False,False,2025-04-16 12:33:59.207866
12,2,1.0,0.0,0.269,0.324,Hay_Hassani,False,False,2025-04-16 12:33:59.207866
12,2,0.7,0.0,0.892,1.0,Ain_Sebaa,False,False,2025-04-16 12:33:59.207866
13,2,1.0,0.0,0.692,1.0,Centre_Ville,False,False,2025-04-16 13:33:59.207866
13,2,0.7,0.0,0.535,0.556,Maarif,False,False,2025-04-16 13:33:59.207866
13,2,1.0,0.0,0.375,0.459,Anfa,False,False,2025-04-16 13:33:59.207866
13,2,1.0,0.0,0.715,1.0,Sidi_Bernoussi,False,False,2025-04-16 13:33:59.207866
13,2,1.0,0.0,0.29,0.373,Hay_Hassani,False,False,2025-04-16 13:33:59.207866
13,2,1.0,0.0,0.895,1.0,Ain_Sebaa,False,False,2025-04-16 13:33:59.207866
14,2,1.0,0.0,0.666,0.924,Centre_Ville,False,False,2025-04-16 14:33:59.207866
14,2,0.7,0.0,0.564,0.522,Maarif,False,False,2025-04-16 14:33:59.207866
14,2,1.0,0.0,0.364,0.524,Anfa,False,False,2025-04-16 14:33:59.207866
14,2,1.0,0.0,0.717,1.0,Sidi_Bernoussi,False,False,2025-04-16 14:33:59.207866
14,2,1.0,0.0,0.282,0.425,Hay_Hassani,False,False,2025-04-16 14:33:59.207866
14,2,1.0,0.0,0.834,1.0,Ain_Sebaa,False,False,2025-04-16 14:33:59.207866
15,2,1.0,0.0,0.686,0.881,Centre_Ville,False,False,2025-04-16 15:33:59.207866
15,2,0.7,0.0,0.523,0.443,Maarif,False,False,2025-04-16 15:33:59.207866
15,2,1.0,0.0,0.395,0.416,Anfa,False,False,2025-04-16 15:33:59.207866
15,2,1.0,0.0,0.707,0.895,Sidi_Bernoussi,False,False,2025-04-16 15:33:59.207866
15,2,0.7,0.0,0.305,0.236,Hay_Hassani,False,False,2025-04-16 15:33:59.207866
15,2,1.0,0.0,0.875,1.0,Ain_Sebaa,False,False,2025-04-16 15:33:59.207866
16,2,1.0,0.0,0.713,0.899,Centre_Ville,False,False,2025-04-16 16:33:59.207866
16,2,1.0,0.0,0.543,0.591,Maarif,False,False,2025-04-16 16:33:59.207866
16,2,1.0,0.0,0.365,0.487,Anfa,False,False,2025-04-16 16:33:59.207866
16,2,0.7,0.0,0.714,0.563,Sidi_Bernoussi,False,False,2025-04-16 16:33:59.207866
16,2,1.0,0.0,0.271,0.341,Hay_Hassani,False,False,2025-04-16 16:33:59.207866
16,2,1.0,0.0,0.899,1.0,Ain_Sebaa,False,False,2025-04-16 16:33:59.207866
17,2,1.0,0.0,0.672,1.0,Centre_Ville,False,False,2025-04-16 17:33:59.207866
17,2,1.0,0.0,0.547,0.928,Maarif,False,False,2025-04-16 17:33:59.207866
17,2,1.0,0.0,0.393,0.606,Anfa,False,False,2025-04-16 17:33:59.207866
17,2,0.7,0.0,0.677,0.785,Sidi_Bernoussi,False,False,2025-04-16 17:33:59.207866
17,2,1.0,0.0,0.288,0.468,Hay_Hassani,False,False,2025-04-16 17:33:59.207866
17,2,1.0,0.0,0.886,1.0,Ain_Sebaa,False,False,2025-04-16 17:33:59.207866
18,2,1.0,0.0,0.701,1.0,Centre_Ville,False,False,2025-04-16 18:33:59.207866
18,2,1.0,0.0,0.531,1.0,Maarif,False,False,2025-04-16 18:33:59.207866
18,2,0.7,0.0,0.39,0.569,Anfa,False,False,2025-04-16 18:33:59.207866
18,2,1.0,0.0,0.723,1.0,Sidi_Bernoussi,False,False,2025-04-16 18:33:59.207866
18,2,1.0,0.0,0.319,0.606,Hay_Hassani,False,False,2025-04-16 18:33:59.207866
18,2,1.0,0.0,0.824,1.0,Ain_Sebaa,False,False,2025-04-16 18:33:59.207866
19,2,1.0,0.0,0.71,1.0,Centre_Ville,False,False,2025-04-16 19:33:59.207866
19,2,0.7,0.0,0.513,0.623,Maarif,False,False,2025-04-16 19:33:59.207866
19,2,1.0,0.0,0.392,0.657,Anfa,False,False,2025-04-16 19:33:59.207866
19,2,1.0,0.0,0.728,1.0,Sidi_Bernoussi,False,False,2025-04-16 19:33:59.207866
19,2,0.7,0.0,0.286,0.409,Hay_Hassani,False,False,2025-04-16 19:33:59.207866
19,2,1.0,0.0,0.892,1.0,Ain_Sebaa,False,False,2025-04-16 19:33:59.207866
20,2,1.0,0.0,0.679,0.884,Centre_Ville,False,False,2025-04-16 20:33:59.207866
